student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history
STU15975,22,Male,Uttar Pradesh,2,2,Information Technology,BE,8.07,0
STU15976,23,Female,Karnataka,2,2,Information Technology,BE,8.53,2
STU15977,23,Male,Telangana,3,2,Civil,MCA,8.53,0
STU15978,23,Male,Gujarat,3,2,Information Technology,BTech,7.02,0
STU15979,21,Male,Telangana,1,1,Information Technology,BE,7.09,0
STU15980,25,Female,Delhi,3,2,Computer Science,BTech,7.69,0
STU15981,24,Female,Uttar Pradesh,2,2,Mechanical,BTech,6.17,0
STU15982,24,Male,Telangana,2,3,Computer Science,BE,7.96,0
STU15983,20,Male,Gujarat,3,2,AI & DS,BTech,8.74,2
STU15984,22,Male,Telangana,2,2,Information Technology,BTech,6.45,0
STU15985,20,Male,Telangana,1,3,Civil,BTech,6.58,0
STU15986,25,Male,Gujarat,1,1,AI & DS,BE,6.6,0
STU15987,23,Male,Karnataka,2,3,Information Technology,BE,7.79,0
STU15988,21,Male,Gujarat,2,3,Mechanical,MCA,6.27,0
STU15989,24,Female,Tamil Nadu,2,3,Civil,BE,7.86,1
STU15990,21,Female,West Bengal,3,3,Computer Science,MCA,6.71,0
STU15991,24,Male,Tamil Nadu,3,2,Electronics,BTech,6.67,0
STU15992,24,Male,Delhi,2,3,Information Technology,BTech,7.88,1
STU15993,22,Male,Telangana,2,3,Electronics,MCA,6.95,0
STU15994,23,Female,Karnataka,1,2,Information Technology,BE,8.67,1
STU15995,24,Male,Tamil Nadu,3,2,Computer Science,MCA,6.73,0
STU15996,20,Female,Uttar Pradesh,2,3,Computer Science,MCA,6.62,1
STU15997,24,Male,Maharashtra,2,3,Computer Science,BTech,6.98,0
STU15998,20,Male,Telangana,3,3,AI & DS,BE,6.57,0
STU15999,25,Male,Tamil Nadu,1,2,AI & DS,MCA,6.49,0
STU16000,20,Female,Karnataka,1,3,Computer Science,MCA,6.99,1
STU16001,20,Male,Delhi,2,3,Electronics,BE,7.69,0
STU16002,21,Male,Telangana,1,3,AI & DS,BE,6.09,0
STU16003,22,Male,Uttar Pradesh,2,1,Computer Science,MCA,8.63,0
STU16004,20,Male,Delhi,3,2,Information Technology,MCA,6.94,1
STU16005,21,Female,Telangana,3,2,Computer Science,MCA,7.83,1
STU16006,24,Female,Tamil Nadu,2,2,Mechanical,BE,6.48,0
STU16007,20,Male,Delhi,2,2,AI & DS,BE,8.66,0
STU16008,21,Male,Tamil Nadu,1,2,Information Technology,BE,8.36,0
STU16009,22,Female,Uttar Pradesh,2,1,Electronics,BTech,7.94,3
STU16010,21,Male,Telangana,3,3,Civil,BE,6.25,1
STU16011,22,Male,Maharashtra,1,3,Civil,BE,6.81,1
STU16012,25,Male,Gujarat,3,2,Mechanical,MCA,6.84,0
STU16013,21,Male,Tamil Nadu,1,3,Electronics,BE,7.51,1
STU16014,20,Male,West Bengal,3,3,Information Technology,BE,7.74,0
STU16015,20,Female,Tamil Nadu,2,3,AI & DS,BTech,5.73,3
STU16016,20,Female,Tamil Nadu,1,3,AI & DS,MCA,6.57,0
STU16017,24,Male,Gujarat,2,3,Information Technology,MCA,5.58,0
STU16018,24,Female,Maharashtra,3,2,Information Technology,BTech,8.71,2
STU16019,21,Male,Karnataka,2,1,Electronics,BE,7.38,0
STU16020,22,Male,Delhi,3,1,Mechanical,BE,7.92,0
STU16021,24,Male,Tamil Nadu,2,3,Mechanical,BE,6.15,0
STU16022,24,Male,Uttar Pradesh,1,3,AI & DS,BE,7.51,0
STU16023,23,Male,Tamil Nadu,1,1,Electronics,BE,7.32,0
STU16024,25,Female,West Bengal,3,3,Computer Science,BE,6.38,0
STU16025,21,Male,Karnataka,3,3,Computer Science,MCA,6.95,0
STU16026,20,Male,Telangana,1,3,Civil,MCA,6.85,0
STU16027,20,Female,Tamil Nadu,2,2,Electronics,BTech,7.22,0
STU16028,25,Male,Tamil Nadu,2,2,Electronics,MCA,5.68,1
STU16029,22,Female,Tamil Nadu,3,2,Mechanical,BE,8.0,0
STU16030,21,Male,Delhi,3,2,Electronics,BE,7.18,0
STU16031,20,Female,Tamil Nadu,2,3,Civil,BTech,7.93,0
STU16032,25,Male,Delhi,2,3,Computer Science,BTech,6.53,0
STU16033,25,Female,Tamil Nadu,2,2,Information Technology,BTech,8.27,0
STU16034,22,Female,Gujarat,3,2,Computer Science,MCA,6.69,2
STU16035,22,Male,Telangana,1,2,Information Technology,BE,8.17,0
STU16036,21,Female,Tamil Nadu,1,3,Information Technology,BE,6.18,0
STU16037,20,Male,Karnataka,2,3,Mechanical,BTech,7.97,0
STU16038,23,Male,Delhi,2,1,Information Technology,BE,8.71,0
STU16039,22,Male,Maharashtra,2,3,Electronics,MCA,6.43,0
STU16040,25,Female,Delhi,3,2,Mechanical,BE,8.7,3
STU16041,24,Female,Telangana,1,1,Civil,MCA,7.95,0
STU16042,25,Male,Tamil Nadu,2,1,AI & DS,BE,8.03,0
STU16043,25,Male,Telangana,2,2,Civil,MCA,8.84,0
STU16044,25,Male,Gujarat,1,3,Computer Science,BTech,8.53,0
STU16045,24,Male,West Bengal,3,3,Computer Science,BTech,6.81,0
STU16046,25,Male,Telangana,2,1,Civil,MCA,7.24,1
STU16047,24,Male,Delhi,2,3,Computer Science,MCA,7.04,0
STU16048,24,Male,Gujarat,3,1,Mechanical,MCA,8.04,0
STU16049,21,Male,Uttar Pradesh,3,3,AI & DS,MCA,6.2,1
STU16050,21,Male,Uttar Pradesh,2,2,Computer Science,BTech,7.44,0
STU16051,20,Male,Uttar Pradesh,3,2,AI & DS,BTech,7.22,2
STU16052,24,Female,Delhi,3,3,AI & DS,BTech,7.44,0
STU16053,23,Female,Tamil Nadu,2,1,Mechanical,MCA,7.3,0
STU16054,25,Male,Telangana,3,2,Mechanical,MCA,7.3,0
STU16055,24,Male,Gujarat,1,3,Computer Science,MCA,6.11,0
STU16056,24,Female,Uttar Pradesh,2,3,Electronics,MCA,8.48,0
STU16057,24,Male,West Bengal,2,3,Computer Science,BE,7.08,1
STU16058,25,Female,Gujarat,2,3,Computer Science,BE,7.33,0
STU16059,20,Male,Gujarat,1,2,Civil,BTech,8.38,0
STU16060,24,Male,Tamil Nadu,2,3,Information Technology,MCA,7.02,0
STU16061,25,Male,Telangana,3,3,AI & DS,MCA,7.54,0
STU16062,23,Male,Karnataka,2,3,Computer Science,BE,7.23,3
STU16063,25,Male,Maharashtra,1,3,AI & DS,MCA,8.84,0
STU16064,24,Male,Maharashtra,2,3,Civil,BE,8.31,2
STU16065,21,Female,West Bengal,1,2,Electronics,MCA,6.54,0
STU16066,22,Male,Uttar Pradesh,2,3,Civil,BTech,8.34,0
STU16067,25,Male,Tamil Nadu,3,3,Mechanical,BE,9.17,3
STU16068,24,Male,Gujarat,1,1,Civil,BTech,8.27,2
STU16069,21,Female,Tamil Nadu,1,2,Mechanical,BE,8.48,0
STU16070,23,Male,Gujarat,2,2,Mechanical,BE,7.44,2
STU16071,21,Male,Karnataka,3,2,Electronics,BE,6.45,0
STU16072,23,Male,Tamil Nadu,3,1,AI & DS,BE,8.15,0
STU16073,23,Male,West Bengal,1,2,Information Technology,MCA,8.4,2
STU16074,23,Female,Tamil Nadu,1,1,Computer Science,BE,6.93,2
STU16075,20,Male,Uttar Pradesh,1,1,Computer Science,BE,9.05,0
STU16076,21,Male,West Bengal,2,2,Electronics,MCA,6.69,0
STU16077,23,Male,Tamil Nadu,1,3,Civil,MCA,5.58,0
STU16078,25,Male,Telangana,3,3,Civil,BE,7.91,3
STU16079,22,Female,Telangana,3,3,Computer Science,MCA,6.95,1
STU16080,22,Male,West Bengal,2,2,Electronics,MCA,6.99,0
STU16081,22,Male,Karnataka,3,3,Civil,MCA,8.04,0
STU16082,23,Female,Gujarat,2,3,Computer Science,BE,7.85,0
STU16083,23,Female,Telangana,3,3,Information Technology,MCA,7.22,1
STU16084,22,Male,Maharashtra,2,2,Electronics,MCA,7.13,0
STU16085,22,Male,Uttar Pradesh,2,2,Civil,BTech,8.66,0
STU16086,20,Male,Gujarat,2,2,Information Technology,BE,8.19,0
STU16087,21,Female,Gujarat,3,3,Information Technology,MCA,7.22,0
STU16088,22,Female,Delhi,2,2,Civil,BE,6.18,2
STU16089,25,Male,West Bengal,2,3,Electronics,BTech,5.28,0
STU16090,25,Female,Gujarat,1,3,Civil,BE,6.69,0
STU16091,22,Female,Karnataka,2,3,Information Technology,MCA,7.28,0
STU16092,21,Female,Delhi,3,1,Electronics,MCA,7.43,2
STU16093,25,Male,Gujarat,3,3,AI & DS,MCA,6.64,0
STU16094,21,Female,Karnataka,1,2,Computer Science,MCA,6.55,0
STU16095,22,Female,Maharashtra,2,2,Information Technology,BTech,6.69,1
STU16096,21,Female,Gujarat,2,1,Computer Science,BTech,7.36,0
STU16097,20,Female,Maharashtra,2,3,Electronics,MCA,8.18,0
STU16098,20,Female,Tamil Nadu,2,3,AI & DS,BTech,9.24,0
STU16099,25,Male,Tamil Nadu,3,1,AI & DS,BTech,9.23,0
STU16100,21,Female,Telangana,3,3,Electronics,BTech,6.87,0
STU16101,25,Female,Tamil Nadu,2,2,Civil,MCA,6.81,1
STU16102,24,Female,Tamil Nadu,2,3,AI & DS,BE,7.52,1
STU16103,25,Male,Tamil Nadu,2,3,Mechanical,MCA,6.17,0
STU16104,20,Male,Gujarat,2,3,Computer Science,BTech,6.5,0
STU16105,23,Female,Delhi,3,3,Computer Science,BTech,7.4,0
STU16106,23,Female,Gujarat,3,2,Civil,BE,8.6,0
STU16107,24,Male,Maharashtra,3,3,Computer Science,MCA,6.78,0
STU16108,23,Male,Karnataka,1,3,AI & DS,MCA,6.0,2
STU16109,20,Male,Telangana,3,1,Mechanical,BE,9.15,0
STU16110,23,Male,West Bengal,2,2,Civil,BTech,7.72,0
STU16111,24,Male,Uttar Pradesh,1,2,AI & DS,MCA,7.77,0
STU16112,23,Male,Gujarat,2,3,Mechanical,BE,5.69,0
STU16113,23,Female,Uttar Pradesh,1,2,Mechanical,BTech,8.05,0
STU16114,23,Male,Tamil Nadu,3,3,Civil,BE,6.93,2
STU16115,21,Male,Tamil Nadu,2,3,Electronics,BE,6.98,0
STU16116,21,Female,Telangana,3,2,Computer Science,BE,6.15,0
STU16117,20,Male,Tamil Nadu,2,2,Mechanical,BTech,8.19,0
STU16118,20,Male,Gujarat,3,3,AI & DS,MCA,7.09,0
STU16119,23,Male,Gujarat,2,3,Computer Science,BE,7.96,0
STU16120,25,Female,Delhi,1,3,Information Technology,BTech,7.92,0
STU16121,25,Male,Gujarat,2,2,Mechanical,BTech,7.85,0
STU16122,25,Male,Maharashtra,1,1,Information Technology,BTech,6.36,0
STU16123,24,Male,Telangana,1,3,Electronics,BE,7.34,3
STU16124,20,Male,Gujarat,2,1,Computer Science,BTech,9.07,0
STU16125,25,Female,Maharashtra,3,1,AI & DS,BE,7.26,1
STU16126,25,Male,West Bengal,1,2,Civil,BTech,6.63,1
STU16127,24,Female,Tamil Nadu,3,2,Mechanical,MCA,7.05,0
STU16128,23,Female,Delhi,2,3,Mechanical,MCA,7.19,0
STU16129,21,Female,Gujarat,1,3,AI & DS,MCA,6.15,0
STU16130,20,Female,Telangana,3,2,AI & DS,BTech,8.72,0
STU16131,22,Female,Maharashtra,2,3,Information Technology,MCA,7.15,2
STU16132,25,Female,Maharashtra,3,1,Computer Science,BTech,8.41,2
STU16133,21,Male,West Bengal,1,2,AI & DS,MCA,7.51,0
STU16134,20,Male,Uttar Pradesh,2,3,Electronics,MCA,5.0,0
STU16135,21,Female,Karnataka,1,2,Mechanical,BE,7.18,0
STU16136,25,Male,Tamil Nadu,2,1,Civil,BTech,8.56,0
STU16137,24,Female,Delhi,3,3,Civil,BTech,6.41,2
STU16138,21,Male,Gujarat,3,2,AI & DS,BTech,7.42,0
STU16139,24,Male,Maharashtra,2,1,Information Technology,MCA,8.23,1
STU16140,21,Female,Tamil Nadu,2,2,AI & DS,MCA,7.17,2
STU16141,20,Female,Delhi,2,3,Electronics,BTech,5.32,2
STU16142,20,Female,Maharashtra,2,3,Mechanical,BE,7.66,3
STU16143,23,Female,Maharashtra,1,1,Information Technology,BTech,8.11,0
STU16144,21,Male,Delhi,1,3,Computer Science,MCA,5.31,1
STU16145,20,Female,Maharashtra,2,3,Civil,BE,5.75,0
STU16146,25,Male,Karnataka,2,3,Information Technology,BE,8.19,0
STU16147,22,Male,Karnataka,2,1,Civil,BE,8.38,1
STU16148,23,Other,Tamil Nadu,1,2,Civil,BTech,7.64,1
STU16149,20,Female,Telangana,1,2,Mechanical,BTech,7.19,0
STU16150,20,Female,Karnataka,2,3,Computer Science,BE,6.82,0
STU16151,24,Male,Telangana,2,3,AI & DS,BE,7.82,0
STU16152,22,Female,West Bengal,1,3,Civil,BTech,6.75,0
STU16153,22,Male,West Bengal,2,3,Mechanical,BTech,8.01,0
STU16154,22,Male,Uttar Pradesh,2,1,Information Technology,BE,7.16,0
STU16155,22,Male,Gujarat,2,1,Computer Science,MCA,8.83,0
STU16156,25,Female,Delhi,1,3,Civil,BTech,8.22,0
STU16157,22,Female,West Bengal,3,2,Electronics,BTech,7.37,0
STU16158,24,Male,Uttar Pradesh,3,3,Computer Science,MCA,6.62,0
STU16159,25,Male,West Bengal,3,3,Civil,BTech,7.15,0
STU16160,24,Female,Telangana,2,1,Information Technology,BTech,8.87,0
STU16161,22,Male,West Bengal,3,3,Mechanical,BE,6.28,0
STU16162,25,Male,West Bengal,1,3,AI & DS,MCA,6.48,0
STU16163,21,Male,Tamil Nadu,3,2,Civil,BE,8.2,0
STU16164,21,Female,Telangana,2,1,Computer Science,BTech,8.95,1
STU16165,23,Male,Tamil Nadu,1,3,Information Technology,BE,8.79,2
STU16166,24,Male,Uttar Pradesh,2,3,Information Technology,BE,7.24,0
STU16167,24,Male,Karnataka,1,3,Civil,BTech,7.35,3
STU16168,20,Other,Telangana,3,1,Information Technology,BTech,8.81,0
STU16169,20,Female,Telangana,2,1,Civil,BE,7.87,0
STU16170,22,Male,Delhi,3,2,Computer Science,BE,6.55,0
STU16171,21,Female,Telangana,1,1,AI & DS,BTech,7.89,0
STU16172,24,Male,West Bengal,1,3,Civil,BE,7.91,1
STU16173,22,Female,Karnataka,1,3,Computer Science,MCA,8.19,2
STU16174,20,Male,West Bengal,2,3,Computer Science,MCA,7.82,0
STU16175,24,Female,Maharashtra,1,1,Computer Science,BTech,8.1,0
STU16176,21,Female,Delhi,3,3,Information Technology,BTech,6.98,0
STU16177,22,Male,Uttar Pradesh,3,3,Computer Science,BTech,7.0,1
STU16178,21,Male,Uttar Pradesh,2,3,Computer Science,BTech,6.67,0
STU16179,25,Male,Tamil Nadu,3,1,AI & DS,MCA,7.9,0
STU16180,21,Female,Delhi,1,2,AI & DS,BE,8.24,1
STU16181,22,Male,Uttar Pradesh,1,3,Civil,BTech,7.04,0
STU16182,22,Female,Tamil Nadu,1,2,Information Technology,BTech,7.14,0
STU16183,24,Female,Maharashtra,3,3,Electronics,BE,7.94,0
STU16184,25,Female,West Bengal,2,2,Civil,BTech,7.69,0
STU16185,25,Male,Tamil Nadu,3,3,Information Technology,BE,7.95,2
STU16186,21,Male,Tamil Nadu,3,3,Mechanical,BTech,5.95,0
STU16187,21,Male,West Bengal,2,3,Civil,BTech,6.99,0
STU16188,23,Female,Karnataka,1,3,Electronics,BE,8.46,0
STU16189,24,Male,Karnataka,3,3,Computer Science,MCA,6.6,1
STU16190,22,Male,Telangana,1,3,Computer Science,BTech,6.85,0
STU16191,25,Male,West Bengal,1,3,Electronics,BTech,6.66,0
STU16192,22,Male,Gujarat,3,2,AI & DS,BTech,7.89,0
STU16193,24,Female,Telangana,1,3,AI & DS,BTech,8.11,1
STU16194,23,Male,Gujarat,2,3,Civil,BTech,7.12,0
STU16195,22,Male,Gujarat,3,1,Information Technology,BE,8.21,0
STU16196,21,Male,Telangana,2,2,Civil,BE,7.62,1
STU16197,23,Male,Telangana,1,3,AI & DS,MCA,6.18,0
STU16198,23,Female,West Bengal,2,3,Information Technology,MCA,6.6,0
STU16199,25,Female,Maharashtra,3,3,Computer Science,BE,6.44,0
STU16200,20,Male,Tamil Nadu,2,3,Mechanical,MCA,6.38,3
STU16201,23,Female,Uttar Pradesh,3,2,Information Technology,MCA,7.25,0
STU16202,25,Female,Maharashtra,1,3,Mechanical,BTech,5.32,1
STU16203,21,Male,Tamil Nadu,1,3,Computer Science,BE,5.53,0
STU16204,22,Male,Uttar Pradesh,1,2,Mechanical,BE,6.58,0
STU16205,23,Male,Telangana,3,3,Mechanical,BTech,7.54,0
STU16206,20,Female,Maharashtra,3,2,Computer Science,BE,8.62,0
STU16207,24,Male,West Bengal,2,3,AI & DS,BE,7.97,0
STU16208,25,Male,Tamil Nadu,2,3,Electronics,BE,6.38,0
STU16209,20,Male,Delhi,3,3,Information Technology,BE,5.4,2
STU16210,25,Female,Telangana,2,1,Electronics,BTech,8.39,0
STU16211,21,Male,West Bengal,3,2,Civil,MCA,9.11,0
STU16212,23,Female,Gujarat,1,3,Information Technology,BE,7.33,0
STU16213,22,Male,Delhi,2,3,Computer Science,BTech,6.62,2
STU16214,24,Male,Tamil Nadu,1,2,Computer Science,BTech,7.49,1
STU16215,22,Male,Karnataka,1,2,AI & DS,MCA,6.91,1
STU16216,24,Male,Telangana,3,3,Electronics,BTech,8.36,1
STU16217,24,Male,West Bengal,1,2,Mechanical,BTech,8.66,2
STU16218,20,Female,Karnataka,1,1,AI & DS,BE,9.46,1
STU16219,20,Male,Uttar Pradesh,3,3,Computer Science,BE,6.33,2
STU16220,22,Male,West Bengal,3,3,AI & DS,MCA,6.57,0
STU16221,20,Other,West Bengal,3,1,AI & DS,MCA,8.07,1
STU16222,24,Male,West Bengal,3,2,Electronics,BE,7.0,0
STU16223,23,Male,Uttar Pradesh,3,3,Electronics,MCA,6.34,0
STU16224,22,Male,West Bengal,1,3,Computer Science,BE,6.91,1
STU16225,21,Female,West Bengal,1,1,Mechanical,BTech,6.53,3
STU16226,24,Male,Gujarat,1,1,Civil,BTech,7.42,0
STU16227,21,Female,Gujarat,2,3,Information Technology,BTech,6.34,0
STU16228,23,Female,Tamil Nadu,1,2,Mechanical,BTech,7.73,1
STU16229,24,Male,Delhi,2,3,Electronics,MCA,6.45,0
STU16230,24,Male,Karnataka,3,3,Mechanical,MCA,7.65,0
STU16231,20,Male,Gujarat,2,2,Mechanical,MCA,6.72,0
STU16232,24,Male,Karnataka,1,1,Electronics,BE,8.14,0
STU16233,21,Male,Karnataka,3,2,Electronics,BE,6.0,0
STU16234,21,Male,Gujarat,2,2,Information Technology,MCA,8.38,1
STU16235,25,Male,Tamil Nadu,1,3,AI & DS,MCA,6.22,1
STU16236,23,Female,West Bengal,1,2,Civil,MCA,8.45,2
STU16237,23,Male,Delhi,3,3,AI & DS,BE,7.42,3
STU16238,24,Male,Tamil Nadu,3,3,Information Technology,BTech,7.08,2
STU16239,23,Male,Uttar Pradesh,1,3,Civil,BE,7.06,1
STU16240,20,Male,Tamil Nadu,1,3,Electronics,MCA,8.06,2
STU16241,21,Male,Delhi,2,3,Civil,BE,8.28,0
STU16242,24,Female,Telangana,2,3,Civil,MCA,7.32,2
STU16243,23,Female,Gujarat,2,3,Information Technology,BTech,6.34,2
STU16244,22,Male,Gujarat,2,3,AI & DS,BTech,6.48,0
STU16245,22,Male,Karnataka,2,3,Mechanical,BE,7.43,0
STU16246,22,Male,Karnataka,3,1,Mechanical,BTech,9.06,0
STU16247,24,Female,Gujarat,2,1,Civil,MCA,9.45,0
STU16248,22,Female,Delhi,2,3,AI & DS,BE,7.31,0
STU16249,21,Male,Maharashtra,2,3,Mechanical,BE,6.22,0
STU16250,24,Male,Delhi,2,3,Mechanical,BE,6.74,0
STU16251,24,Male,Telangana,1,3,Civil,BE,8.15,0
STU16252,21,Male,Tamil Nadu,2,3,Computer Science,BE,8.52,0
STU16253,25,Male,Telangana,3,3,Mechanical,MCA,6.76,0
STU16254,23,Male,Uttar Pradesh,3,3,Electronics,BTech,6.39,1
STU16255,21,Male,Delhi,3,2,Computer Science,MCA,8.84,0
STU16256,21,Other,Gujarat,2,2,Mechanical,BE,6.89,2
STU16257,20,Female,Telangana,2,2,AI & DS,BTech,6.31,0
STU16258,21,Male,Karnataka,3,2,Information Technology,BE,7.76,0
STU16259,25,Male,Maharashtra,2,3,Electronics,BTech,7.44,3
STU16260,21,Male,Maharashtra,1,3,AI & DS,MCA,7.66,0
STU16261,25,Male,West Bengal,1,3,AI & DS,BTech,8.6,1
STU16262,22,Female,Delhi,1,3,Electronics,BE,7.37,1
STU16263,25,Female,Maharashtra,1,3,Information Technology,MCA,7.94,0
STU16264,22,Male,Maharashtra,2,2,Civil,BTech,6.78,1
STU16265,22,Male,Karnataka,2,3,Mechanical,BE,7.91,1
STU16266,24,Male,West Bengal,2,3,Computer Science,BE,6.04,0
STU16267,20,Female,Uttar Pradesh,3,3,Information Technology,BTech,7.53,0
STU16268,24,Male,Delhi,3,1,Mechanical,BTech,7.31,2
STU16269,22,Male,West Bengal,2,2,Electronics,BTech,7.41,0
STU16270,20,Male,West Bengal,1,2,Electronics,MCA,6.87,0
STU16271,24,Female,Delhi,2,2,Mechanical,MCA,7.68,0
STU16272,24,Male,West Bengal,2,3,AI & DS,BE,8.45,0
STU16273,22,Male,Tamil Nadu,3,3,Computer Science,BE,6.96,0
STU16274,21,Male,Gujarat,3,2,AI & DS,MCA,6.43,0
STU16275,22,Male,Tamil Nadu,2,2,AI & DS,BE,7.82,1
STU16276,25,Female,Gujarat,1,3,AI & DS,BE,6.26,0
STU16277,20,Male,Delhi,1,2,Mechanical,BE,8.6,0
STU16278,20,Male,Maharashtra,1,3,Electronics,MCA,8.25,0
STU16279,23,Male,Karnataka,1,3,Computer Science,MCA,8.79,2
STU16280,20,Other,Karnataka,1,3,Computer Science,MCA,8.09,0
STU16281,22,Male,Tamil Nadu,2,3,Mechanical,MCA,8.64,0
STU16282,21,Male,Gujarat,3,3,Mechanical,BTech,7.71,0
STU16283,25,Female,Tamil Nadu,1,3,Mechanical,MCA,6.21,1
STU16284,20,Male,Telangana,2,2,AI & DS,MCA,7.19,1
STU16285,23,Male,Delhi,3,2,Mechanical,MCA,6.61,0
STU16286,20,Female,Gujarat,2,3,Mechanical,MCA,7.26,0
STU16287,20,Female,Telangana,3,2,Electronics,MCA,7.83,0
STU16288,24,Male,Telangana,3,1,Computer Science,BE,6.88,1
STU16289,22,Female,West Bengal,3,2,Electronics,BTech,8.53,0
STU16290,25,Female,Uttar Pradesh,2,3,Mechanical,BE,7.56,0
STU16291,22,Male,Maharashtra,3,2,Mechanical,BTech,7.28,0
STU16292,22,Female,Gujarat,1,2,Mechanical,MCA,7.94,1
STU16293,25,Female,Telangana,3,3,Mechanical,MCA,5.98,1
STU16294,24,Female,Tamil Nadu,3,1,Electronics,BTech,6.24,0
STU16295,21,Male,West Bengal,3,3,AI & DS,BTech,8.62,0
STU16296,22,Male,Uttar Pradesh,3,2,Electronics,BE,7.71,0
STU16297,25,Male,Gujarat,3,3,Electronics,MCA,7.4,0
STU16298,23,Male,Maharashtra,2,3,Mechanical,MCA,8.21,0
STU16299,25,Male,West Bengal,3,3,AI & DS,BE,5.84,0
STU16300,24,Male,Gujarat,2,2,Information Technology,BTech,8.62,2
STU16301,22,Male,Maharashtra,2,3,Computer Science,BTech,7.0,0
STU16302,24,Male,Delhi,2,2,Mechanical,BE,8.84,0
STU16303,24,Male,Maharashtra,3,3,Mechanical,BE,6.53,0
STU16304,22,Female,Tamil Nadu,3,3,Information Technology,BTech,7.77,3
STU16305,22,Male,Uttar Pradesh,3,1,AI & DS,MCA,7.77,2
STU16306,25,Female,West Bengal,2,2,Information Technology,MCA,6.82,0
STU16307,24,Female,Delhi,2,1,Information Technology,BTech,7.33,0
STU16308,24,Male,Telangana,1,2,Civil,BE,7.69,3
STU16309,24,Other,Maharashtra,1,3,Civil,MCA,7.63,0
STU16310,24,Male,Karnataka,2,2,Civil,MCA,6.93,0
STU16311,24,Male,Maharashtra,1,2,AI & DS,MCA,7.26,0
STU16312,22,Male,Tamil Nadu,1,3,Electronics,BE,7.24,0
STU16313,23,Male,Uttar Pradesh,3,2,Information Technology,BTech,7.03,0
STU16314,23,Female,Telangana,3,3,Civil,MCA,8.67,3
STU16315,24,Male,Gujarat,2,1,Information Technology,BTech,8.08,0
STU16316,22,Female,Uttar Pradesh,3,2,Mechanical,BE,9.2,0
STU16317,24,Female,Maharashtra,1,3,Electronics,BE,7.54,1
STU16318,20,Male,Uttar Pradesh,3,2,Computer Science,BTech,7.66,2
STU16319,25,Female,Telangana,3,2,Mechanical,MCA,7.29,0
STU16320,22,Male,Delhi,3,3,Computer Science,MCA,7.06,0
STU16321,22,Male,West Bengal,3,3,Civil,BE,6.73,0
STU16322,20,Male,Tamil Nadu,3,3,AI & DS,BE,6.84,0
STU16323,20,Male,Telangana,2,3,Information Technology,BE,7.03,0
STU16324,23,Male,Karnataka,1,1,Mechanical,BTech,7.95,0
STU16325,20,Male,Karnataka,3,2,Information Technology,BTech,7.84,0
STU16326,25,Male,Uttar Pradesh,2,3,AI & DS,BTech,9.0,3
STU16327,25,Male,Maharashtra,3,1,Computer Science,BTech,8.68,1
STU16328,22,Male,Gujarat,3,2,Computer Science,MCA,7.83,3
STU16329,25,Male,Telangana,3,2,Computer Science,BTech,7.87,0
STU16330,25,Male,West Bengal,2,1,Computer Science,BE,7.11,1
STU16331,25,Female,Uttar Pradesh,2,3,AI & DS,BE,8.15,2
STU16332,20,Female,Tamil Nadu,2,3,Information Technology,BE,8.37,1
STU16333,25,Male,Tamil Nadu,2,1,AI & DS,BTech,8.82,0
STU16334,24,Male,Gujarat,1,3,AI & DS,MCA,6.05,1
STU16335,22,Male,Maharashtra,1,3,Information Technology,MCA,6.64,0
STU16336,20,Male,Gujarat,2,2,Information Technology,BE,7.79,0
STU16337,25,Male,Karnataka,2,2,Civil,BTech,7.66,3
STU16338,20,Male,Telangana,3,3,Computer Science,MCA,7.75,3
STU16339,22,Male,Delhi,1,3,Computer Science,MCA,7.35,1
STU16340,25,Male,Maharashtra,3,3,Electronics,MCA,7.92,0
STU16341,20,Female,Karnataka,2,3,Civil,BTech,7.52,0
STU16342,23,Female,Tamil Nadu,3,1,Civil,MCA,7.84,0
STU16343,22,Male,Uttar Pradesh,2,2,Civil,MCA,8.33,0
STU16344,23,Male,Karnataka,3,2,Electronics,MCA,6.62,0
STU16345,23,Female,Uttar Pradesh,2,2,AI & DS,MCA,9.26,0
STU16346,22,Female,Karnataka,2,2,Electronics,BE,6.95,2
STU16347,23,Female,Gujarat,1,1,AI & DS,BTech,7.86,0
STU16348,22,Male,Uttar Pradesh,3,1,AI & DS,BE,7.45,0
STU16349,22,Male,Delhi,2,1,Civil,BTech,7.61,0
STU16350,24,Male,Karnataka,2,2,AI & DS,BTech,7.59,0
STU16351,25,Male,Maharashtra,2,3,Mechanical,MCA,7.65,1
STU16352,25,Male,Maharashtra,3,3,Mechanical,BE,7.32,1
STU16353,21,Male,Delhi,1,2,Civil,BTech,6.84,0
STU16354,22,Male,Tamil Nadu,1,3,Computer Science,MCA,8.15,0
STU16355,21,Male,Telangana,3,2,Information Technology,BTech,8.08,0
STU16356,24,Male,West Bengal,2,3,AI & DS,MCA,6.85,1
STU16357,25,Female,Tamil Nadu,2,1,Electronics,BE,8.96,0
STU16358,20,Male,Karnataka,1,2,Civil,BE,7.27,0
STU16359,25,Male,Karnataka,3,3,Civil,BE,6.32,0
STU16360,20,Male,Tamil Nadu,2,3,Computer Science,BTech,7.78,1
STU16361,23,Male,Karnataka,3,3,Electronics,MCA,9.32,0
STU16362,20,Male,Delhi,3,2,Mechanical,MCA,7.86,2
